mintAmount,openedAt,openTxhash,premiumEarned,strikePrice
64.24781179,2023-10-06,0x953aa07f0fdec964b4206614f19b4225d55ff5eb35c1e6b99af0d3510d23b4d6,0.077097374148,1750.0
53.20539716,2023-09-29,0x67f665552bec248ca3de203425874adca783c55c0a77f47b336cd66b5cd8a11c,0.07980809574,1800.0
74.78485512,2023-09-22,0x68dc960a33fc3479b3341d9433082e533999bf8b6a5f344b45bce01f40bbdba4,0.089741826144,1700.0
78.70174374,2023-09-15,0xe95ec703e25fd18591cc2e8a7f0c9322472d2bf4802c70ddd0ac414b78cc751e,0.165273661854,1750.0
122.42295267,2023-09-08,0xd2317d0238372879179c5a58e99cdc3729911aee2664e5d9c8a8249eaa0e627a,0.195876724272,1750.0
130.46802355,2023-09-01,0xa4efebfa0d84f2c24da90c4b570ae2cb58e92bb38d14f2921edb956a7f3df628,0.195702035325,1750.0
310.39297068,2023-08-25,0xe5103ea687406f25cd3c26ca1b77345a769f238722b6bebcb3e2d5654368709a,0.558707347224,1800.0
352.77698719,2023-08-18,0xc59537d815efe3643c7aff903e80500cf6bfd9a4187a4b49de525926045c5b1b,0.634998576942,1850.0
445.73770213,2023-08-11,0xaa3f2ab8c2924efe51542364b1f2eca8050e3cafeee01f8a3c3131529fec2d37,1.025196714899,1950.0
445.20756287,2023-08-04,0x2c30beb5555b613323c974c114518bcee185b0b278429df1c2de7afaedb5a06a,0.89041512574,1950.0
411.25575877,2023-07-28,0x4f187cbfe43d10879d98f02fdb0364c45184dfa2cdc541360c7507b564484fd6,0.658009214032,2000.0
349.06922902,2023-07-21,0xc77f9db836d88ccc0cdf43e86068918d961c6aea7d07790bacd5538cf1bca315,0.733045380942,2050.0
404.23649872,2023-07-14,0x3f1964e0e7d7f0b6ff183e162f2cf04f44d677db6d892f779c7d81fa51482bca,1.172285846288,2200.0
387.28497922,2023-07-07,0x36ed460ef7419a00dbdd8cc199cd215ac69389b2dc039927b8bf22eb49ed9af2,0.77456995844,2050.0
313.69114328,2023-06-30,0xfd5096d9092e4bb3421c6be1b13f823888a5bf2838bae9b788dbbb651da8a4bf,0.596013172232,2100.0
337.3663689,2023-06-23,0x9a3f7467a71b3d7d403f538d6e3360afc7a6b1dad5ce1fa894464a5a2062dee8,0.91088919603,2100.0
527.98810534,2023-06-16,0x2c75e99fdf5284441e4ada3817d21790cc01a7af8baafcc9dd80ffaba0752d7c,1.05597621068,1800.0
415.82893567,2023-06-09,0x12ab52422a7dfa2dff33e6a87bbb9e8e7cf8f75df8552e2296bfe721403e3559,0.706909190639,2000.0
350.77363652,2023-06-02,0x0ef92f84bedfe9530073c0c258c363df3aa2f8dca8de4642a85b6ba469b64007,0.456005727476,2050.0
337.07474141,2023-05-26,0x62e03b2f3f90694a3e898e56688373aa0263459a09b3223c65e1b4d01346c22b,0.707856956961,1950.0
331.77878238,2023-05-19,0xa71e25ec1c312b68aafbcbbe1cbd95735bb7c8825131745c8209a42214a8a47c,1.094869981854,1950.0
299.5589695,2023-05-12,0x9eb342f446a4fdfa65b64c7f233b810600504065f0688a2e433083a3c7d350c1,0.6590297329,1950.0
254.68876774,2023-05-05,0x569525d5d8f3f69e3423a4fd37badb65fd9d34ed1f1bd9bf3afd73bdf9c82b60,0.63672191935,2100.0
254.40585512,2023-04-28,0x57654060dea913f51075d7683036641bda4f76068d4dc5c9179e183368aa434b,0.483371124728,2150.0
256.15207866,2023-04-21,0x5b18dcc3b3f4a85a4b0c4fe18891e8643428b59885b2c504a29e66959e21e7c8,0.742841028114,2150.0
216.11913797,2023-04-14,0xa93341395d63c0643944f081ecae6dcc1b30445be3f27eb30bead897cbf097e5,0.518685931128,2450.0
356.29517057,2023-04-07,0x10cb046080d26720022c9d92afb33a27347ed9a4e31078a0c32b4c875c729a51,0.961996960539,2100.0
350.2936083,2023-03-31,0x2fb5ed7371dfddb06d5c54e0439b54eef649e4008d4531ae1387fa403280aff3,0.84070465992,2050.0
326.52054247,2023-03-24,0xb41b845a8c9f770b97f157d1d87c6bff138567362a68e4af05c016a352817f23,0.946909573163,2050.0
449.79908912,2023-03-17,0xdc3019eebd5b3b4ba9d118e9961a323fa4e6694269947262729992f4cf751f1a,1.214457540624,2050.0
512.16021856,2023-03-10,0x7b539712c68aa6e84a9f8e78166342fb4030947ea7f6a82da993e32e0da87955,1.126752480832,1550.0
546.7027198,2023-03-03,0x7d59938853dfba189fa4d640068273a28349d3290e92a6db58de66ad17533482,1.14807571158,1750.0
684.8034257,2023-02-24,0x0071cd17c09991e9e3515c224c6e037762d8bd758bd839f37780917335db8802,1.64352822168,1850.0
687.97464225,2023-02-17,0x4c36719ad108158a8d88a3c7449201ceeb43873889be3d722a91607c91364dc9,1.444746748725,1900.0
732.91790694,2023-02-10,0x8177c264c24173b4aca669e1d79eb27beaa1421e00032647c1e55171f92eef48,2.125461930126,1750.0
731.75854458,2023-02-03,0x19a352c1000ea768bc8e21f4d2ff8dd5a3bf2077a2715da756eb0199bf06c129,1.82939636145,1900.0
720.44091241,2023-01-27,0xb1957c3b7a2b14c9d59ee75897dc87a19eef35aced46d9b4b49dbbc792e73a5a,1.801102281025,1800.0
713.46910566,2023-01-20,0xa4c8b22a113d6a14ae6f25ef33442c37b13d549ac50a320562e82aa1c7b8a778,1.855019674716,1725.0
751.05574626,2023-01-13,0x557138c32c99762e3a8ba6f4b19d523504a9c6d4a206c8e6cb6c9a2326845f9f,1.952744940276,1600.0
777.095544,2023-01-06,0x18f282b97e62f9c4784dbbfbaf8d29948f89b0072be14fc45c3e286c998167e6,1.2433528704,1375.0
671.84567782,2022-12-30,0x1e889cbc5064240544351b7874ee2461ee3827755d70300adc1e7f347deeae0d,1.410875923422,1300.0
648.58253358,2022-12-23,0x5dc584745533a4cf84f056ae0e38a40ce11dc617751124faaf4042f91e56bd3d,0.97287380037,1350.0
628.49011047,2022-12-16,0x172c8190d38ebc4ff6aed9e07459ef13269d31aae88c36125e6a7aff59f55470,1.25698022094,1400.0
494.22704198,2022-12-09,0xd832552b03b0ae5c2cd48bdd7c31019b920d5e7c883a207fa1a40890f7f58658,1.186144900752,1450.0
391.55969663,2022-12-02,0x068bb3142a041bf80d7ba3eb878545719acac12e63db84c3e8448a49357d9b46,0.978899241575,1450.0
374.38771536,2022-11-25,0x85f0de78fe33f57a9b66da5632b964fa0958ed3e0f8a4e56aeb120ecde13a9b0,1.198040689152,1350.0
365.03593764,2022-11-18,0x6b18ed9f286982714cbf5299ee0a056dfac606e9860c64702cc2e7ef4d5811e8,1.27762578174,1400.0
372.28139523,2022-11-11,0x5df0519ca9f1082e66f9e52acaa82060b5fcf078e3ecf129ea9fbedc040944a8,1.154072325213,1550.0
594.05315086,2022-11-04,0x7951989276394a60379a6f81a65101cfe356d34331afd16d6d7969980abddc11,1.78215945258,1850.0
561.36253272,2022-10-28,0x1997653ff10b5e87ffb05317718eb2a71b6035f0488f84b88c225f010463636f,2.077041371064,1700.0
382.42215885,2022-10-21,0x0626b1dfe3de9570d0cb4ddbe9638b399af5a15367fa58930b5c878d711d19f5,0.650117670045,1450.0
715.72528245,2022-10-14,0x92aba715b336e689cef7d721a9e9ca17c8d69c6099cf56a245a404100e2ecd65,1.932458262615,1500.0
744.52955741,2022-10-07,0xd4fa83e096e6100b9a0eff0a1dac61631df28b29df17c541713274471269ead5,2.23358867223,1550.0
756.68718913,2022-09-30,0xafc4a11afd3f93b5f40304d64f1231a7f23b2cbebca6727be91cdd1c61c5d9b4,3.405092351085,1550.0
763.88208937,2022-09-23,0x93091647a76b43e3e9f45fecc92b39ea3b31c411a837d20e7e7bf443d9ae8b0e,3.05552835748,1550.0
734.96323315,2022-09-16,0x66de1a55e571ee9a2da34acc92a32b99046d9e4d55de5f04727bc84ac1953af4,3.38083087249,1750.0
695.29927182,2022-09-09,0x8c1e7dc1116a3de3b1af3ec62b117813b2a2de41fcf453db784bb6b8108948d4,2.642137232916,2200.0
808.4095126,2022-09-02,0x05fb4362afb591d38fefdc34ab6e191e0d5df69dbaca868675b4b99e43d3b634,3.15279709914,1900.0
620.46240253,2022-08-26,0xd68cdac371f0440ce5705af1f8c5e26f4f915cb891943355caa65e75c150b046,2.978219532144,1950.0
133.84463715,2022-08-19,0xfbddd3650d6750023ceb7a014608d8ed39566d803146e90043f36e0aae2ddcd3,0.61568533089,2100.0
103.06172625,2022-08-12,0x8b56230d086c864c31aff76d7e75c7a879a2eb18f0e4364294226aead1fd785d,0.577145667,2200.0
107.06587738,2022-08-05,0xf45622b42c947b8e08891756f32bb1bdde446e616d2aea2882a681249919a7cc,0.5353293940474182,2000.0
105.00043092,2022-07-29,0x9906855cfa1f8798ca5daa25d3e7dfe4047ea2cc3c17a2a1358ed0eb6a1325c2,0.5827524141366482,2100.0
142.41126389,2022-07-22,0x33b484e44d8d7c0363fbcd11e89d5e9a222596fe2444627d6948ea838ae4710b,0.9128562015349,2100.0
254.00938611,2022-07-15,0x4b3b0b64fcc22549c61f24b84013ddbfd3373ba4bcc2f7813c1094d6effb800c,1.574858193882,1400.0
228.41883756,2022-07-08,0xe5d19ec54afcb49ee202871b0b9fbfffbe3d77b16685beeddd3289fd73512b14,0.7629189359665602,1450.0
209.19854849,2022-07-01,0x4ffe4c72f192e6e319d518bd8740a03b6b9bd5251ea054e6be11b33c1e8c432a,1.192431726393,1250.0
207.61536966,2022-06-24,0x15fddbb41e9eaddc76772e01a590623c112e0eac2c0ce1213a1ef269f5e33e0c,1.03828446366966,1350.0
0.01003059,2022-06-17,0x806537eb7e39eb64c79ff6ccc264b0cc631abad54cb5149cf1be56ea2d67e1aa,0.0,1350.0
